-0.283647	-0.198597	-0.117091
0.0680501	-0.0616992	-0.146058
1.10645	0.56588	0.111728
0.0198291	-0.0018114	-0.0159222
0.23075	0.183463	0.167325
0.126186	-0.00737749	-0.0335777
0.42916	0.264183	0.142543
0.446264	0.289654	0.121606
0.300342	0.293327	0.243627
0.278676	0.302517	0.282559
0.412931	0.534199	0.593056
0.128533	0.161947	0.200497
